t_Android;t_unix;x;y;z;a
123814564398375;1764841758508;0.3233075;-0.47044706;0.0073236874;3
123814566386917;1764841758511;0.3233075;-0.47044706;0.0073236874;3
123814568375459;1764841758511;0.3233075;-0.47044706;0.0073236874;3
123814570364000;1764841758514;0.3233075;-0.47044706;0.0073236874;3
123814572352542;1764841758515;0.3233075;-0.47044706;0.0073236874;3
123814574341084;1764841758518;0.3233075;-0.47044706;0.0073236874;3
123814576329625;1764841758519;0.3233075;-0.47044706;0.0073236874;3
123814578318167;1764841758522;0.3233075;-0.47044706;0.0073236874;3
123814580306709;1764841758526;0.3233075;-0.47044706;0.0073236874;3
123814582295250;1764841758526;0.3233075;-0.47044706;0.0073236874;3
123814584283792;1764841758527;0.3233075;-0.47044706;0.0073236874;3
123814586272334;1764841758529;0.3233075;-0.47044706;0.0073236874;3
123814588260875;1764841758531;0.3233075;-0.47044706;0.0073236874;3
123814590249417;1764841758533;0.3233075;-0.47044706;0.0073236874;3
123814592237959;1764841758535;0.3233075;-0.47044706;0.0073236874;3
123814594226396;1764841758537;0.3233075;-0.47044706;0.0073236874;3
123814596214834;1764841758549;0.3233075;-0.47044706;0.0073236874;3
123814598203271;1764841758549;0.3233075;-0.47044706;0.0073236874;3
123814600191709;1764841758549;0.3233075;-0.47044706;0.0073236874;3
123814602180146;1764841758549;0.3233075;-0.47044706;0.0073236874;3
123814604168584;1764841758549;0.3233075;-0.47044706;0.0073236874;3
123814606157021;1764841758549;0.3233075;-0.47044706;0.0073236874;3
123814608145459;1764841758551;0.3233075;-0.47044706;0.0073236874;3
123814610133896;1764841758555;0.3233075;-0.47044706;0.0073236874;3
123814612122334;1764841758555;0.3233075;-0.47044706;0.0073236874;3
123814614110771;1764841758570;0.3233075;-0.47044706;0.0073236874;3
123814616099209;1764841758570;0.3233075;-0.47044706;0.0073236874;3
123814618087646;1764841758570;0.3233075;-0.47044706;0.0073236874;3
123814620076084;1764841758570;0.3233075;-0.47044706;0.0073236874;3
123814622064521;1764841758570;0.3233075;-0.47044706;0.0073236874;3
123814624052959;1764841758570;0.3233075;-0.47044706;0.0073236874;3
123814626041396;1764841758570;0.3233075;-0.47044706;0.0073236874;3
123814628029834;1764841758571;0.3233075;-0.47044706;0.0073236874;3
123814630018271;1764841758573;0.3233075;-0.47044706;0.0073236874;3
123814632006709;1764841758592;0.3233075;-0.47044706;0.0073236874;3
123814633995146;1764841758592;0.3233075;-0.47044706;0.0073236874;3
123814635983584;1764841758592;0.3233075;-0.47044706;0.0073236874;3
123814637972021;1764841758592;0.3233075;-0.47044706;0.0073236874;3
123814639960459;1764841758592;0.3233075;-0.47044706;0.0073236874;3
123814641948896;1764841758592;0.3233075;-0.47044706;0.0073236874;3
123814643937334;1764841758592;0.3233075;-0.47044706;0.0073236874;3
123814645925771;1764841758592;0.3233075;-0.47044706;0.0073236874;3
123814647914209;1764841758592;0.3233075;-0.47044706;0.0073236874;3
123814649902646;1764841758594;0.3233075;-0.47044706;0.0073236874;3
123814651891084;1764841758594;0.3233075;-0.47044706;0.0073236874;3
123814653879521;1764841758597;0.3233075;-0.47044706;0.0073236874;3
123814655867959;1764841758598;0.3233075;-0.47044706;0.0073236874;3
123814657856396;1764841758602;0.3233075;-0.47044706;0.0073236874;3
123814659844834;1764841758602;0.3233075;-0.47044706;0.0073236874;3
123814661833271;1764841758615;0.3233075;-0.47044706;0.0073236874;3
123814663821709;1764841758615;0.3233075;-0.47044706;0.0073236874;3
123814665810146;1764841758615;0.3233075;-0.47044706;0.0073236874;3
123814667798584;1764841758615;0.3233075;-0.47044706;0.0073236874;3
123814669787021;1764841758615;0.3233075;-0.47044706;0.0073236874;3
123814671775459;1764841758615;0.3233075;-0.47044706;0.0073236874;3
123814673763896;1764841758617;0.3233075;-0.47044706;0.0073236874;3
123814675752334;1764841758620;0.3233075;-0.47044706;0.0073236874;3
123814677740771;1764841758620;0.3233075;-0.47044706;0.0073236874;3
123814679729209;1764841758635;0.3233075;-0.47044706;0.0073236874;3
123814681717646;1764841758635;0.3233075;-0.47044706;0.0073236874;3
123814683706084;1764841758635;0.3233075;-0.47044706;0.0073236874;3
123814685694521;1764841758635;0.3233075;-0.47044706;0.0073236874;3
123814687682959;1764841758635;0.3233075;-0.47044706;0.0073236874;3
123814689671396;1764841758635;0.3233075;-0.47044706;0.0073236874;3
123814691659834;1764841758635;0.3233075;-0.47044706;0.0073236874;3
123814693648271;1764841758637;0.3233075;-0.47044706;0.0073236874;3
123814695636709;1764841758659;0.3233075;-0.47044706;0.0073236874;3
123814697625146;1764841758659;0.3233075;-0.47044706;0.0073236874;3
123814699613584;1764841758659;0.3233075;-0.47044706;0.0073236874;3
123814701602021;1764841758659;0.3233075;-0.47044706;0.0073236874;3
123814703590459;1764841758659;0.3233075;-0.47044706;0.0073236874;3
123814705578896;1764841758659;0.3233075;-0.47044706;0.0073236874;3
123814707567334;1764841758659;0.3233075;-0.47044706;0.0073236874;3
123814709555771;1764841758659;0.3233075;-0.47044706;0.0073236874;3
123814711544209;1764841758659;0.3233075;-0.47044706;0.0073236874;3
123814713532646;1764841758659;0.3233075;-0.47044706;0.0073236874;3
123814715521084;1764841758659;0.3233075;-0.47044706;0.0073236874;3
123814717509521;1764841758661;0.3233075;-0.47044706;0.0073236874;3
123814719497959;1764841758662;0.3233075;-0.47044706;0.0073236874;3
123814721486396;1764841758664;0.3233075;-0.47044706;0.0073236874;3
123814723474834;1764841758667;0.3233075;-0.47044706;0.0073236874;3
123814725463271;1764841758670;0.3233075;-0.47044706;0.0073236874;3
123814727451709;1764841758670;0.3233075;-0.47044706;0.0073236874;3
